movieId,tmdbId,title,genres,genre_names,keyword_names,cast_names,crew_names,overview,vote_average,vote_count,popularity,text_chunk,text_chunk_clean
6686,10610.0,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,"['Thriller', 'Fantasy', 'Action', 'Comedy']","['detective', 'medallion', 'leather jacket', 'wretch', 'fighter', 'wizardry', 'interpol']","['Jackie Chan', 'Lee Evans', 'Claire Forlani', 'Julian Sands', 'John Rhys-Davies']",['Gordon Chan'],A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.,5.3,281,14.653718,A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers. Thriller Fantasy Action Comedy detective medallion leather jacket wretch fighter wizardry interpol Jackie Chan Lee Evans Claire Forlani Julian Sands John Rhys-Davies Gordon Chan,hong kong detect suffer fatal accid involv mysteri medallion transform immort warrior superhuman power thriller fantasi action comedi detect medallion leather jacket wretch fighter wizardri interpol jacki chan lee evan clair forlani julian sand john rhi davi gordon chan
6687,2830.0,My Boss's Daughter (2003),Comedy|Romance,"['Comedy', 'Romance']",[],"['Ashton Kutcher', 'Tara Reid', 'Andy Richter', 'Jeffrey Tambor', 'Michael Madsen']",['David Zucker'],"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",4.4,180,14.813614,"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers. Comedy Romance  Ashton Kutcher Tara Reid Andy Richter Jeffrey Tambor Michael Madsen David Zucker",young man agre housesit boss think perfect opportun get close woman desper crush boss daughter plan long line houseguest tri keep mission also deal daughter older brother run local drug dealer comedi romanc ashton kutcher tara reid andi richter jeffrey tambor michael madsen david zucker
6689,21413.0,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']","['fantasy', 'enemy', 'sister', 'high school', 'battlefield', 'bully', 'teenager', 'strategy', 'addict']","['Shia LaBeouf', 'Elden Henson', 'Amy Smart', 'Billy Kay', 'Kathleen Quinlan']","['Kyle Rankin', 'Efram Potelle']","A quirky teen with a penchant for war reenactments, Kelly Ernswiler obsesses over military tactics with his buddy Bart. The school bully is one of Kelly's regular headaches, and he also has to deal with a frustrating situation at home, where his father is a recovering drug addict. Kelly's life gets even more complicated when he falls for Tabby, Bart's pretty and soon-to-be-wed older sister.",5.6,17,5.20209,"A quirky teen with a penchant for war reenactments, Kelly Ernswiler obsesses over military tactics with his buddy Bart. The school bully is one of Kelly's regular headaches, and he also has to deal with a frustrating situation at home, where his father is a recovering drug addict. Kelly's life gets even more complicated when he falls for Tabby, Bart's pretty and soon-to-be-wed older sister. Comedy Drama Romance fantasy enemy sister high school battlefield bully teenager strategy addict Shia LaBeouf Elden Henson Amy Smart Billy Kay Kathleen Quinlan Kyle Rankin Efram Potelle",quirki teen penchant war reenact kelli ernswil obsess militari tactic buddi bart school bulli one kelli regular headach also deal frustrat situat home father recov drug addict kelli life get even complic fall tabbi bart pretti soon wed older sister comedi drama romanc fantasi enemi sister high school battlefield bulli teenag strategi addict shia labeouf elden henson ami smart billi kay kathleen quinlan kyle rankin efram potel
6695,11351.0,Jeepers Creepers 2 (2003),Horror|Thriller,"['Horror', 'Thriller']","['father son relationship', 'scarecrow', 'peasant', 'farm', 'immortality', 'mythical creature', 'father']","['Ray Wise', 'Jonathan Breck', 'Garikayi Mutambirwa', 'Eric Nenninger', 'Josh Hammond']",['Victor Salva'],"After 23 horrifying days of gorging on human flesh, an ancient creature known as the Creeper embarks on a final voracious feeding frenzy, terrorizing a group of varsity basketball players, cheerleaders and coaches stranded on a remote highway when their bus breaks down. The terrified group is forced to come together and do battle against the winged creature hell-bent on completing its grizzly ritual.",5.5,299,19.045146,"After 23 horrifying days of gorging on human flesh, an ancient creature known as the Creeper embarks on a final voracious feeding frenzy, terrorizing a group of varsity basketball players, cheerleaders and coaches stranded on a remote highway when their bus breaks down. The terrified group is forced to come together and do battle against the winged creature hell-bent on completing its grizzly ritual. Horror Thriller father son relationship scarecrow peasant farm immortality mythical creature father Ray Wise Jonathan Breck Garikayi Mutambirwa Eric Nenninger Josh Hammond Victor Salva",horrifi day gorg human flesh ancient creatur known creeper embark final voraci feed frenzi terror group varsiti basketbal player cheerlead coach strand remot highway bu break terrifi group forc come togeth battl wing creatur hell bent complet grizzli ritual horror thriller father son relationship scarecrow peasant farm immort mythic creatur father ray wise jonathan breck garikayi mutambirwa eric nenning josh hammond victor salva
6702,13778.0,Dickie Roberts: Former Child Star (2003),Comedy,['Comedy'],"['loser', 'child prodigy']","['David Spade', 'Mary McCormack', 'Craig Bierko', 'Scott Terra', 'Jenna Boyd']",['Sam Weisman'],"TV child star of the '70s, Dickie Roberts is now 35 and parking cars. Craving to regain the spotlight, he auditions for a role of a normal guy, but the director quickly sees he is anything but normal. Desperate to win the part, Dickie hires a family to help him replay his childhood and assume the identity of an average, everyday kid.",5.1,64,10.149569,"TV child star of the '70s, Dickie Roberts is now 35 and parking cars. Craving to regain the spotlight, he auditions for a role of a normal guy, but the director quickly sees he is anything but normal. Desperate to win the part, Dickie hires a family to help him replay his childhood and assume the identity of an average, everyday kid. Comedy loser child prodigy David Spade Mary McCormack Craig Bierko Scott Terra Jenna Boyd Sam Weisman",tv child star dicki robert park car crave regain spotlight audit role normal guy director quickli see anyth normal desper win part dicki hire famili help replay childhood assum ident averag everyday kid comedi loser child prodigi david spade mari mccormack craig bierko scott terra jenna boyd sam weisman
6705,1415.0,Party Monster (2003),Comedy|Crime|Drama|Thriller,"['Comedy', 'Drama', 'Crime']","['new york', 'hotel', 'based on novel', 'birthday', 'bath', 'nightclub', 'donut', 'hallucination', 'costume', 'injection', 'death of a friend', 'arrest', 'police', 'party', 'friends', 'independent film', 'man man relationship', 'money', 'drug']","['Seth Green', 'Macaulay Culkin', 'Chloë Sevigny', 'Diana Scarwid', 'Marilyn Manson']","['Fenton Bailey', 'Randy Barbato']","The New York club scene of the 80s and 90s was a world like no other. Into this candy-colored, mirror ball playground stepped Michael Alig, a wannabe from nowhere special. Under the watchful eye of veteran club kid James St. James, Alig quickly rose to the top... and there was no place to go but down.",5.9,58,4.129165,"The New York club scene of the 80s and 90s was a world like no other. Into this candy-colored, mirror ball playground stepped Michael Alig, a wannabe from nowhere special. Under the watchful eye of veteran club kid James St. James, Alig quickly rose to the top... and there was no place to go but down. Comedy Drama Crime new york hotel based on novel birthday bath nightclub donut hallucination costume injection death of a friend arrest police party friends independent film man man relationship money drug Seth Green Macaulay Culkin Chloë Sevigny Diana Scarwid Marilyn Manson Fenton Bailey Randy Barbato",new york club scene world like candi color mirror ball playground step michael alig wannab nowher special watch eye veteran club kid jame st jame alig quickli rose top place go comedi drama crime new york hotel base novel birthday bath nightclub donut hallucin costum inject death friend arrest polic parti friend independ film man man relationship money drug seth green macaulay culkin chlo sevigni diana scarwid marilyn manson fenton bailey randi barbato
6709,1428.0,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,['Action'],"['corruption', 'cia']","['Antonio Banderas', 'Salma Hayek', 'Johnny Depp', 'Eva Mendes', 'Mickey Rourke']",['Robert Rodriguez'],"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",6.2,594,27.555646,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general. Action corruption cia Antonio Banderas Salma Hayek Johnny Depp Eva Mendes Mickey Rourke Robert Rodriguez",hitman el mariachi becom involv intern espionag involv psychot cia agent corrupt mexican gener action corrupt cia antonio bandera salma hayek johnni depp eva mend mickey rourk robert rodriguez
6711,153.0,Lost in Translation (2003),Comedy|Drama|Romance,['Drama'],"['upper class', 'hotel room', 'age difference', 'commercial', 'karaoke', 'homesickness', 'culture clash', 'jet lag', 'pop star', 'unsociability', 'aftercreditsstinger', 'woman director']","['Bill Murray', 'Scarlett Johansson', 'Anna Faris', 'Giovanni Ribisi', 'Akiko Takeshita']",['Sofia Coppola'],"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",7.3,1895,45.66662,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America. Drama upper class hotel room age difference commercial karaoke homesickness culture clash jet lag pop star unsociability aftercreditsstinger woman director Bill Murray Scarlett Johansson Anna Faris Giovanni Ribisi Akiko Takeshita Sofia Coppola",two lost soul visit tokyo young neglect wife photograph wash movi star shoot tv commerci find odd solac pensiv freedom real compani away live america drama upper class hotel room age differ commerci karaok homesick cultur clash jet lag pop star unsoci aftercreditssting woman director bill murray scarlett johansson anna fari giovanni ribisi akiko takeshita sofia coppola
6731,8408.0,Day of the Dead (1985),Horror|Sci-Fi|Thriller,"['Horror', 'Science Fiction']","['florida', 'insanity', 'disembodied head', 'zombie', 'disembowelment', 'horror movie remade', 'living dead', 'zombie apocalypse']","['Lori Cardille', 'Terry Alexander', 'Joseph Pilato', 'Jarlath Conroy', 'Anthony Dileo Jr.']",['George A. Romero'],"The final chapter of George A. Romero's ""Dead Trilogy"". In an underground government installation they are searching for a cure to overcome this strange transformation into zombies. Unfortunately, the zombies from above ground have made their way into the bunker.",6.9,270,18.025206,"The final chapter of George A. Romero's ""Dead Trilogy"". In an underground government installation they are searching for a cure to overcome this strange transformation into zombies. Unfortunately, the zombies from above ground have made their way into the bunker. Horror Science Fiction florida insanity disembodied head zombie disembowelment horror movie remade living dead zombie apocalypse Lori Cardille Terry Alexander Joseph Pilato Jarlath Conroy Anthony Dileo Jr. George A. Romero",final chapter georg romero dead trilog underground govern instal search cure overcom strang transform zombi unfortun zombi ground made way bunker horror scienc fiction florida insan disembodi head zombi disembowel horror movi remad live dead zombi apocalyps lori cardil terri alexand joseph pilato jarlath conroy anthoni dileo jr georg romero
6734,2687.0,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,"['Comedy', 'Fantasy', 'Science Fiction']",['invisible man'],"['Chevy Chase', 'Daryl Hannah', 'Sam Neill', 'Michael McKean', 'Stephen Tobolowsky']",['John Carpenter'],"After a freak accident, an invisible yuppie runs for his life from a treacherous CIA official while trying to cope with his new life.",5.7,125,7.222985,"After a freak accident, an invisible yuppie runs for his life from a treacherous CIA official while trying to cope with his new life. Comedy Fantasy Science Fiction invisible man Chevy Chase Daryl Hannah Sam Neill Michael McKean Stephen Tobolowsky John Carpenter",freak accid invis yuppi run life treacher cia offici tri cope new life comedi fantasi scienc fiction invis man chevi chase daryl hannah sam neill michael mckean stephen tobolowski john carpent
6750,10739.0,Anything Else (2003),Comedy|Drama|Romance,"['Comedy', 'Romance']","['psychoanalysis', 'comedian', 'relationship problems', 'advice', 'experience']","['Woody Allen', 'Jason Biggs', 'Christina Ricci', 'Stockard Channing', 'Danny DeVito']",['Woody Allen'],"Jerry Falk, an aspiring writer in New York, falls in love at first sight with a free-spirited young woman named Amanda  He has heard the phrase that life is like ""anything else,"" but soon he finds that life with the unpredictable Amanda isn't like anything else at all.",6.2,149,8.945081,"Jerry Falk, an aspiring writer in New York, falls in love at first sight with a free-spirited young woman named Amanda  He has heard the phrase that life is like ""anything else,"" but soon he finds that life with the unpredictable Amanda isn't like anything else at all. Comedy Romance psychoanalysis comedian relationship problems advice experience Woody Allen Jason Biggs Christina Ricci Stockard Channing Danny DeVito Woody Allen",jerri falk aspir writer new york fall love first sight free spirit young woman name amanda heard phrase life like anyth els soon find life unpredict amanda like anyth els comedi romanc psychoanalysi comedian relationship problem advic experi woodi allen jason bigg christina ricci stockard chan danni devito woodi allen
6753,13156.0,Secondhand Lions (2003),Children|Comedy|Drama,"['Comedy', 'Drama', 'Family']","['texas', 'money', 'veteran']","['Michael Caine', 'Robert Duvall', 'Haley Joel Osment', 'Josh Lucas', 'Kyra Sedgwick']",['Tim McCanlies'],"""Secondhand Lions"" follows the comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.",6.9,260,15.011624,"""Secondhand Lions"" follows the comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives. Comedy Drama Family texas money veteran Michael Caine Robert Duvall Haley Joel Osment Josh Lucas Kyra Sedgwick Tim McCanlies",secondhand lion follow comed adventur introvert boy left doorstep pair reluct eccentr great uncl whose exot remembr stir boy spirit ignit men live comedi drama famili texa money veteran michael cain robert duval haley joel osment josh luca kyra sedgwick tim mccanli
6754,277.0,Underworld (2003),Action|Fantasy|Horror,"['Fantasy', 'Action', 'Thriller']","['budapest', 'subway', ""love of one's life"", 'vampire', 'bite', 'descendant', 'hostility', 'shootout', 'werewolf', 'blunt', 'fang vamp']","['Kate Beckinsale', 'Scott Speedman', 'Michael Sheen', 'Shane Brolly', 'Bill Nighy']",['Len Wiseman'],"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",6.6,2512,81.829237,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war. Fantasy Action Thriller budapest subway love of one's life vampire bite descendant hostility shootout werewolf blunt fang vamp Kate Beckinsale Scott Speedman Michael Sheen Shane Brolly Bill Nighy Len Wiseman",vampir werewolv wage nocturn war centuri bet femal vampir warrior name selen famou strength werewolf hunt prowess becom smitten peac love male werewolf michael want end war fantasi action thriller budapest subway love one life vampir bite descend hostil shootout werewolf blunt fang vamp kate beckinsal scott speedman michael sheen shane brolli bill nighi len wiseman
6755,9707.0,Bubba Ho-tep (2002),Comedy|Horror,"['Comedy', 'Horror', 'Thriller', 'Mystery', 'Fantasy']","['john f. kennedy', 'elvis presley']","['Bruce Campbell', 'Ossie Davis', 'Ella Joyce', 'Heidi Marnhout', 'Bob Ivy']",['Don Coscarelli'],"Bubba Ho-tep tells the ""true"" story of what really did become of Elvis Presley. We find Elvis as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his ""death,"" then missed his chance to switch back. He must team up with JFK and fight an ancient Egyptian mummy for the souls of their fellow residents.",6.7,191,9.954848,"Bubba Ho-tep tells the ""true"" story of what really did become of Elvis Presley. We find Elvis as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his ""death,"" then missed his chance to switch back. He must team up with JFK and fight an ancient Egyptian mummy for the souls of their fellow residents. Comedy Horror Thriller Mystery Fantasy john f. kennedy elvis presley Bruce Campbell Ossie Davis Ella Joyce Heidi Marnhout Bob Ivy Don Coscarelli",bubba ho tep tell true stori realli becom elvi presley find elvi elderli resid east texa rest home switch ident elvi imperson year death miss chanc switch back must team jfk fight ancient egyptian mummi soul fellow resid comedi horror thriller mysteri fantasi john f kennedi elvi presley bruce campbel ossi davi ella joyc heidi marnhout bob ivi coscarelli
6763,7288.0,Duplex (2003),Comedy|Crime,"['Action', 'Comedy', 'Thriller']",[],"['Ben Stiller', 'Drew Barrymore', 'Eileen Essell', 'Amber Valletta', 'Justin Theroux']",['Danny DeVito'],"When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!",5.9,482,15.590001,"When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through! Action Comedy Thriller  Ben Stiller Drew Barrymore Eileen Essell Amber Valletta Justin Theroux Danny DeVito",young coupl buy dream home idea sweet littl old ladi upstair go put action comedi thriller ben stiller drew barrymor eileen essel amber valletta justin theroux danni devito
6764,10159.0,"Rundown, The (2003)",Action|Adventure|Comedy,"['Adventure', 'Action', 'Comedy', 'Thriller']","['hunter', 'bounty', 'bounty hunter', 'fight', 'amazon', 'treasure hunt', 'jungle']","['Dwayne Johnson', 'Seann William Scott', 'Rosario Dawson', 'Christopher Walken', 'Ernie Reyes, Jr.']",['Peter Berg'],"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",6.4,514,24.107835,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure. Adventure Action Comedy Thriller hunter bounty bounty hunter fight amazon treasure hunt jungle Dwayne Johnson Seann William Scott Rosario Dawson Christopher Walken Ernie Reyes, Jr. Peter Berg",travi mouthi son crimin disappear amazon search treasur artifact father send beck becom travi rival affect mariana mysteri brazilian woman steeli disposit beck man word take disciplin muster work travi nab tyrant treasur adventur action comedi thriller hunter bounti bounti hunter fight amazon treasur hunt jungl dwayn johnson seann william scott rosario dawson christoph walken erni rey jr peter berg
6765,10934.0,Under the Tuscan Sun (2003),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']","['depression', 'toscana', 'recreation', 'author', 'divorce', 'woman director']","['Diane Lane', 'Sandra Oh', 'Lindsay Duncan', 'Raoul Bova', 'Vincent Riotta']",['Audrey Wells'],"After a rough divoce, Frances, a 35 year old book editor from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted.",6.4,172,12.309718,"After a rough divoce, Frances, a 35 year old book editor from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted. Comedy Drama Romance depression toscana recreation author divorce woman director Diane Lane Sandra Oh Lindsay Duncan Raoul Bova Vincent Riotta Audrey Wells",rough divoc franc year old book editor san francisco take tour tuscani urg friend whim buy bramasol run villa tuscan countrysid begin piec life togeth start villa find life sometim unexpect way give everyth want comedi drama romanc depress toscana recreat author divorc woman director dian lane sandra oh lindsay duncan raoul bova vincent riotta audrey well
6769,321.0,Mambo Italiano (2003),Comedy,"['Comedy', 'Romance']","['gay', 'father son relationship', 'sex', 'italo-american', 'lovesickness', 'italian', 'canada', 'new love', 'coming out', 'macho', 'based on play', 'gay relationship', 'family', 'family feud', 'lgbt', 'emigrant']","['Luke Kirby', 'Ginette Reno', 'Paul Sorvino', 'Mary Walsh', 'Peter Miller']",['Émile Gaudreault'],"A sweet comic film about an Italian man who comes out of the closet and the affect it has on his life and his crazy family. A family movie about the stereotypes of homosexuals and Italians – called by critics ""the gay"" My Big Fat Greek Wedding.",5.6,28,2.080741,"A sweet comic film about an Italian man who comes out of the closet and the affect it has on his life and his crazy family. A family movie about the stereotypes of homosexuals and Italians – called by critics ""the gay"" My Big Fat Greek Wedding. Comedy Romance gay father son relationship sex italo-american lovesickness italian canada new love coming out macho based on play gay relationship family family feud lgbt emigrant Luke Kirby Ginette Reno Paul Sorvino Mary Walsh Peter Miller Émile Gaudreault",sweet comic film italian man come closet affect life crazi famili famili movi stereotyp homosexu italian call critic gay big fat greek wed comedi romanc gay father son relationship sex italo american lovesick italian canada new love come macho base play gay relationship famili famili feud lgbt emigr luke kirbi ginett reno paul sorvino mari walsh peter miller mile gaudreault
6770,20.0,My Life Without Me (2003),Drama|Romance,"['Drama', 'Romance']","['farewell', 'responsability', 'dying and death', 'night shift', 'daughter', 'secret love', 'mother daughter relationship', 'woman director']","['Sarah Polley', 'Amanda Plummer', 'Scott Speedman', 'Leonor Watling', 'Deborah Harry']",['Isabel Coixet'],A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness.,7.2,77,7.958831,A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness. Drama Romance farewell responsability dying and death night shift daughter secret love mother daughter relationship woman director Sarah Polley Amanda Plummer Scott Speedman Leonor Watling Deborah Harry Isabel Coixet,pedro almodovar product fatal ill mother two month live creat list thing want die tell famili ill drama romanc farewel respons die death night shift daughter secret love mother daughter relationship woman director sarah polley amanda plummer scott speedman leonor watl deborah harri isabel coixet
6773,9662.0,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,"['Adventure', 'Animation', 'Comedy', 'Drama']","['france', 'kidnapping', 'boy', 'biker', 'tour de france', 'mafia', 'dog', 'triplet', 'band singer', 'silent film', 'old woman']","['Béatrice Bonifassi', 'Lina Boudreau', 'Michèle Caucheteux', 'Jean-Claude Donda', 'Mari-Lou Gauthier']",['Sylvain Chomet'],"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.",7.3,231,13.944645,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him. Adventure Animation Comedy Drama france kidnapping boy biker tour de france mafia dog triplet band singer silent film old woman Béatrice Bonifassi Lina Boudreau Michèle Caucheteux Jean-Claude Donda Mari-Lou Gauthier Sylvain Chomet",grandson kidnap tour de franc madam souza belov pooch bruno team bellevil sister age song danc team day fred astair rescu adventur anim comedi drama franc kidnap boy biker tour de franc mafia dog triplet band singer silent film old woman b atric bonifassi lina boudreau mich le caucheteux jean claud donda mari lou gauthier sylvain chomet
6774,837.0,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,"['Horror', 'Mystery', 'Science Fiction']","['suicide', 'tv show', 'hallucination', 'tv station', 'radio presenter', 'toronto', 'dystopia', 'brainwashing', 'pittsburgh']","['James Woods', 'Sonja Smits', 'Deborah Harry', 'Peter Dvorsky', 'Jack Creley']",['David Cronenberg'],A sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station.,7.1,454,18.119265,A sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station. Horror Mystery Science Fiction suicide tv show hallucination tv station radio presenter toronto dystopia brainwashing pittsburgh James Woods Sonja Smits Deborah Harry Peter Dvorsky Jack Creley David Cronenberg,sleazi cabl tv programm begin see life futur media spin control unusu fashion acquir new kind program station horror mysteri scienc fiction suicid tv show hallucin tv station radio present toronto dystopia brainwash pittsburgh jame wood sonja smit deborah harri peter dvorski jack creley david cronenberg
6777,821.0,Judgment at Nuremberg (1961),Drama,"['Drama', 'History']","['judge', 'concentration camp', 'world war ii', 'nazis', 'court case', 'national socialism', 'national socialist party', 'nuremberg trials', 'right and justice', 'trial']","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich', 'Maximilian Schell']",['Stanley Kramer'],"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",7.6,155,13.338539,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner. Drama History judge concentration camp world war ii nazis court case national socialism national socialist party nuremberg trials right and justice trial Spencer Tracy Burt Lancaster Richard Widmark Marlene Dietrich Maximilian Schell Stanley Kramer",four german judg serv bench nazi regim face militari tribun answer charg crime human chief justic haywood hear evid testimoni lead defend ernst jan defens attorney han rolf also widow nazi gener idealist u armi captain reluct wit iren wallner drama histori judg concentr camp world war ii nazi court case nation social nation socialist parti nuremberg trial right justic trial spencer traci burt lancast richard widmark marlen dietrich maximilian schell stanley kramer
6796,650.0,Boyz N the Hood (1991),Crime|Drama,"['Crime', 'Drama']","['street gang', 'black people', 'rap music', 'hip-hop', 'street war', 'rapper', 'violence in schools', 'los angeles']","['Laurence Fishburne', 'Cuba Gooding Jr.', 'Ice Cube', 'Morris Chestnut', 'Angela Bassett']",['John Singleton'],Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,7.4,364,17.705671,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis. Crime Drama street gang black people rap music hip-hop street war rapper violence in schools los angeles Laurence Fishburne Cuba Gooding Jr. Ice Cube Morris Chestnut Angela Bassett John Singleton,boyz n hood popular success film social critic john singleton condit south central lo angel teenag involv gun fight drug deal daili basi crime drama street gang black peopl rap music hip hop street war rapper violenc school lo angel laurenc fishburn cuba good jr ice cube morri chestnut angela bassett john singleton
6811,14425.0,PCU (1994),Comedy,['Comedy'],"['mascot', 'beer keg', 'political correctness', 'ultimate frisbee', 'funky music', 'fund raiser', 'stage diving']","['Jeremy Piven', 'Chris Young', 'David Spade', 'Megan Ward', 'Sarah Trigger']",['Hart Bochner'],"Nervous high school senior Tom Lawrence visits Port Chester University, where he gets a taste of politically correct college life when he's guided by fraternity wild man Droz and his housemates at The Pit. But Droz and his pals have rivals in nasty preppy Rand McPherson and the school's steely president. With their house threatened with expulsion, Droz and company decide to throw a raging party where the various factions will collide.",6.0,41,8.738737,"Nervous high school senior Tom Lawrence visits Port Chester University, where he gets a taste of politically correct college life when he's guided by fraternity wild man Droz and his housemates at The Pit. But Droz and his pals have rivals in nasty preppy Rand McPherson and the school's steely president. With their house threatened with expulsion, Droz and company decide to throw a raging party where the various factions will collide. Comedy mascot beer keg political correctness ultimate frisbee funky music fund raiser stage diving Jeremy Piven Chris Young David Spade Megan Ward Sarah Trigger Hart Bochner",nervou high school senior tom lawrenc visit port chester univers get tast polit correct colleg life guid fratern wild man droz housem pit droz pal rival nasti preppi rand mcpherson school steeli presid hous threaten expuls droz compani decid throw rage parti variou faction collid comedi mascot beer keg polit correct ultim frisbe funki music fund raiser stage dive jeremi piven chri young david spade megan ward sarah trigger hart bochner
6852,18900.0,In Cold Blood (1967),Crime|Drama,"['Crime', 'Drama']","['murder', 'true crime', 'farmer']","['Robert Blake', 'Scott Wilson', 'John Forsythe', 'Paul Stewart', ""Gerald S. O'Loughlin""]",['Richard Brooks'],"A 1967 film based on Truman Capote's book of the same name. After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity.",7.4,82,7.821438,"A 1967 film based on Truman Capote's book of the same name. After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity. Crime Drama murder true crime farmer Robert Blake Scott Wilson John Forsythe Paul Stewart Gerald S. O'Loughlin Richard Brooks",film base truman capot book name botch robberi result brutal murder rural famili two drifter elud polic end come term mortal repercuss vile atroc crime drama murder true crime farmer robert blake scott wilson john forsyth paul stewart gerald loughlin richard brook
